employee_id,department_id,tenure_days,absent_days,total_working_days,absenteeism_rate,attrition_risk,last_updated
1038,10,2687,3,16,0.1875,LOW,2026-06-10 19:21:08.242603
625,3,1332,3,16,0.1875,LOW,2026-06-10 19:21:08.195458
611,1,2221,3,16,0.1875,LOW,2026-06-10 19:21:08.194219
575,1,618,3,16,0.1875,LOW,2026-06-10 19:21:08.189912
708,20,1673,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.206205
712,15,485,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.206667
672,17,628,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.201527
657,18,159,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.199361
1012,1,889,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.239519
347,6,1353,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.165028
1036,11,2660,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.242295
167,8,1259,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.145286
155,1,2533,2,11,0.18181818181818182,LOW,2026-06-10 19:21:08.144255
588,15,1994,3,17,0.17647058823529413,LOW,2026-06-10 19:21:08.191613
910,2,2750,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.228520
1051,17,2352,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.243369
1042,6,1177,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.242909
585,12,77,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.191303
895,10,1916,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.226813
472,5,2682,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.179334
29,9,2853,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.129073
120,7,770,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.139868
731,1,1307,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.208821
122,18,405,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.140191
608,2,56,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.193913
894,14,3099,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.226658
361,15,559,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.166728
890,12,759,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.226353
10,12,749,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.126836
37,6,3635,3,18,0.16666666666666666,LOW,2026-06-10 19:21:08.130074
769,1,420,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.212520
530,18,3342,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.185401
81,12,812,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.135647
515,4,429,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.183844
89,20,1486,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.136299
512,16,3640,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.183377
506,19,2101,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.182608
93,11,3640,2,12,0.16666666666666666,LOW,2026-06-10 19:21:08.136627
859,3,2787,1,6,0.16666666666666666,LOW,2026-06-10 19:21:08.223044
779,3,570,3,19,0.15789473684210525,LOW,2026-06-10 19:21:08.213443
962,7,437,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.233922
1092,20,3147,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.247730
1052,20,2220,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.243527
124,14,440,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.140360
417,10,800,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.173226
863,17,1581,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.223505
1084,8,839,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.246946
616,17,2873,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.194841
444,4,1275,2,13,0.15384615384615385,LOW,2026-06-10 19:21:08.176655
374,8,3614,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.168428
755,15,494,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.211131
956,10,2409,2,14,0.14285714285714285,LOW,2026-06-10 19:21:08.233304
398,4,2437,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.170908
339,14,3033,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.164235
273,17,1024,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.157677
260,1,974,2,14,0.14285714285714285,LOW,2026-06-10 19:21:08.156116
844,1,2763,2,14,0.14285714285714285,LOW,2026-06-10 19:21:08.221493
858,19,2606,1,7,0.14285714285714285,LOW,2026-06-10 19:21:08.222889
134,18,2190,3,21,0.14285714285714285,LOW,2026-06-10 19:21:08.141452
432,16,736,2,15,0.13333333333333333,LOW,2026-06-10 19:21:08.175257
28,16,2270,2,15,0.13333333333333333,LOW,2026-06-10 19:21:08.128903
357,4,3374,1,8,0.125,LOW,2026-06-10 19:21:08.166110
794,7,2120,2,16,0.125,LOW,2026-06-10 19:21:08.215137
72,10,932,1,8,0.125,LOW,2026-06-10 19:21:08.134667
933,15,1283,1,8,0.125,LOW,2026-06-10 19:21:08.231150
411,17,3208,2,16,0.125,LOW,2026-06-10 19:21:08.172463
768,12,1698,1,8,0.125,LOW,2026-06-10 19:21:08.212368
201,18,3647,2,17,0.11764705882352941,LOW,2026-06-10 19:21:08.148987
915,15,2673,2,18,0.1111111111111111,LOW,2026-06-10 19:21:08.229141
695,6,2931,1,9,0.1111111111111111,LOW,2026-06-10 19:21:08.204487
281,17,3216,1,9,0.1111111111111111,LOW,2026-06-10 19:21:08.158788
693,5,1528,1,9,0.1111111111111111,LOW,2026-06-10 19:21:08.204179
396,18,2074,1,10,0.1,LOW,2026-06-10 19:21:08.170753
878,4,1019,1,10,0.1,LOW,2026-06-10 19:21:08.225066
154,2,444,1,10,0.1,LOW,2026-06-10 19:21:08.144101
251,5,1489,1,10,0.1,LOW,2026-06-10 19:21:08.154857
704,10,2098,1,11,0.09090909090909091,LOW,2026-06-10 19:21:08.205748
315,10,3215,1,11,0.09090909090909091,LOW,2026-06-10 19:21:08.162046
490,20,3186,1,11,0.09090909090909091,LOW,2026-06-10 19:21:08.180898
816,15,2726,1,13,0.07692307692307693,LOW,2026-06-10 19:21:08.217925
1010,5,405,1,13,0.07692307692307693,LOW,2026-06-10 19:21:08.239205
523,3,1273,1,14,0.07142857142857142,LOW,2026-06-10 19:21:08.184771
172,16,959,1,15,0.06666666666666667,LOW,2026-06-10 19:21:08.145868
513,15,482,0,4,0.0,LOW,2026-06-10 19:21:08.183528
566,14,3516,0,12,0.0,LOW,2026-06-10 19:21:08.188828
1100,15,1613,0,7,0.0,LOW,2026-06-10 19:21:08.248811
343,19,2642,0,7,0.0,LOW,2026-06-10 19:21:08.164713
668,10,3065,0,6,0.0,LOW,2026-06-10 19:21:08.200902
253,16,3098,0,8,0.0,LOW,2026-06-10 19:21:08.155164
142,15,157,0,6,0.0,LOW,2026-06-10 19:21:08.142481
135,7,3635,0,7,0.0,LOW,2026-06-10 19:21:08.141602
882,18,531,0,6,0.0,LOW,2026-06-10 19:21:08.225373
452,20,2073,0,5,0.0,LOW,2026-06-10 19:21:08.177475
647,3,1327,0,8,0.0,LOW,2026-06-10 19:21:08.198239
